YEAR,HHWT,MET2013,PUMA,OWNERSHPD,MORTAMT1,RENT,PERNUM,PERWT,SEX,AGE,MARST,RACE,HISPAN,EDUC,EMPSTAT,OCC2010,IND,INCTOT,FTOTINC,POVERTY,MIGMET1,MIGPLAC1,MIGPUMA1
2006,127,38060,117,22,0,750,3,126,2,11,6,1,1,1,0,9920,0,9999999,19600,65,4482.0,,
2006,127,38060,117,22,0,750,4,136,1,9,6,1,1,1,0,9920,0,9999999,19600,65,4482.0,,
2006,127,38060,117,22,0,750,5,146,2,3,6,1,1,0,0,9920,0,9999999,19600,65,4482.0,,
2006,241,38060,120,22,0,750,3,275,1,43,5,1,0,7,1,7330,2770,42000,32000,411,4480.0,,
2006,79,39140,500,0,0,0,1,79,2,17,6,1,0,4,3,9920,0,0,9999999,0,4480.0,,
2006,260,38060,122,22,0,770,1,252,1,30,3,1,0,6,1,130,8270,54000,54000,501,4482.0,,
2006,9,46060,201,0,0,0,1,9,2,22,6,1,0,10,1,2200,7870,10000,9999999,0,4480.0,,
2006,70,38060,111,22,0,400,4,82,2,83,5,7,4,0,3,3600,8170,0,69000,240,4480.0,,
2006,71,39140,500,13,1200,0,1,71,1,54,1,1,0,6,1,9130,2570,40000,67000,501,4480.0,,
2006,71,39140,500,13,1200,0,2,79,2,45,1,1,0,6,1,5110,7970,27000,67000,501,4480.0,,
2006,63,38060,121,13,300,0,2,78,1,23,6,1,0,10,1,2200,7870,15000,50000,379,4482.0,,
2006,404,22220,100,22,0,500,1,419,1,24,6,2,0,7,1,9600,5380,10000,10000,62,4480.0,,
2006,404,22220,100,22,0,500,2,120,1,10,6,7,1,1,0,9920,0,9999999,10000,62,4480.0,,
2006,404,22220,100,22,0,500,3,121,1,8,6,7,4,1,0,9920,0,9999999,10000,62,4480.0,,
2006,404,22220,100,22,0,500,4,240,2,31,6,7,4,7,3,9620,5380,7800,7800,76,4480.0,,
2006,154,30780,1100,12,0,0,1,159,2,51,1,1,0,6,2,5240,6870,12000,22000,167,4480.0,,
2006,154,30780,1100,12,0,0,2,99,1,49,1,1,0,6,1,9620,4090,10000,22000,167,4480.0,,
2006,163,30780,1100,13,720,0,2,346,2,74,5,1,0,6,3,9920,0,9700,57700,428,4480.0,,
2006,49,22220,200,13,970,0,5,53,1,16,6,6,0,3,3,9920,0,0,64000,150,4480.0,,
2006,78,22220,200,22,0,550,1,81,2,50,1,7,4,6,1,4230,4470,2000,15000,113,4482.0,,
2006,78,22220,200,22,0,550,2,108,1,48,1,7,1,6,1,6230,4770,13000,15000,113,4482.0,,
2006,337,22220,100,22,0,440,1,333,2,28,3,7,4,5,1,9640,1180,9600,9600,61,4480.0,,
2006,337,22220,100,22,0,440,2,526,2,2,6,7,4,0,0,9920,0,9999999,9600,61,4480.0,,
2006,97,30780,900,21,0,0,1,97,1,31,1,3,1,2,1,6050,180,12000,12000,51,4480.0,,
2006,97,30780,900,21,0,0,2,95,2,32,1,3,1,1,3,9920,0,0,12000,51,4480.0,,
2006,116,30780,1000,22,0,400,1,117,1,57,4,1,0,7,3,9920,0,14000,14000,134,4480.0,,
2006,143,22220,100,13,880,0,1,149,1,51,1,1,0,7,1,7020,6680,55000,55000,417,4480.0,,
2006,143,22220,100,13,880,0,2,144,2,48,1,1,0,7,3,5240,8190,0,55000,417,4480.0,,
2006,102,30780,900,13,300,0,2,129,2,18,6,2,0,6,2,9920,9920,8400,56400,419,4480.0,,
2006,104,22220,100,13,770,0,1,108,1,34,1,1,1,6,1,6420,770,24000,24000,149,4480.0,,
2006,111,30780,1100,13,2100,0,1,114,2,62,4,1,0,11,3,2310,7860,65500,65500,501,4482.0,,
2006,140,22220,200,22,0,600,1,144,1,53,2,7,4,5,1,7700,3570,62000,62000,501,4480.0,,
2006,1,31460,3200,0,0,0,1,1,2,34,6,1,0,6,3,4110,8590,0,9999999,0,4480.0,,
2006,265,41740,8113,22,0,1000,1,270,1,48,6,1,0,8,1,4700,770,60000,60000,501,4482.0,,
2006,110,40140,4100,0,0,0,1,110,1,50,4,2,0,7,3,9130,8370,0,9999999,0,4480.0,,
2006,67,41740,8101,22,0,900,1,66,2,57,3,6,0,6,1,7750,3960,100000,100000,501,4480.0,,
2006,71,12540,3902,0,0,0,1,71,1,34,2,2,0,5,3,9600,4870,0,9999999,0,4480.0,,
2006,65,31460,3200,22,0,1100,6,76,1,17,6,7,1,2,1,6050,170,10000,10000,97,4480.0,,
2006,67,40140,4405,0,0,0,1,67,1,36,6,7,1,6,3,9920,0,0,9999999,0,4480.0,,
2006,58,40140,4406,13,1400,0,1,60,2,48,1,1,0,6,1,5100,6870,43030,86030,501,4480.0,,
2006,58,40140,4406,13,1400,0,2,56,1,51,1,1,0,6,1,5620,4970,43000,86030,501,4480.0,,
2006,109,42020,3701,12,0,0,1,106,1,78,1,1,0,6,3,9920,0,33800,47400,399,4480.0,,
2006,109,42020,3701,12,0,0,2,100,2,77,1,1,0,6,3,9920,0,13600,47400,399,4480.0,,
2006,62,12540,3800,13,940,0,3,85,2,63,4,1,0,6,3,6010,9570,7700,76100,485,4480.0,,
2006,84,23420,3401,0,0,0,1,84,1,71,2,1,0,7,3,9920,0,2500,9999999,0,4480.0,,
2006,70,40140,4401,0,0,0,1,70,1,23,2,1,1,4,3,6200,770,12000,9999999,0,4480.0,,
2006,94,40140,8001,13,2200,0,2,162,1,28,6,1,1,6,2,6260,770,6000,19200,119,4482.0,,
2006,174,12540,3800,0,0,0,1,174,2,21,6,1,0,6,3,5240,8680,1300,9999999,0,4480.0,,
2006,82,40140,7801,13,1500,0,2,82,2,27,1,7,1,6,1,410,7070,25000,92000,382,4482.0,,
2006,82,40140,7801,13,1500,0,3,78,2,3,6,7,1,0,0,9920,0,9999999,92000,382,4482.0,,
2006,82,40140,7801,13,1500,0,4,78,2,2,6,7,1,0,0,9920,0,9999999,92000,382,4482.0,,
2006,82,40140,7801,13,1500,0,5,95,2,58,4,7,1,2,1,4220,1270,2000,92000,382,4482.0,,
2006,84,40140,4406,13,2600,0,1,84,1,27,1,1,1,6,2,4700,5180,37000,71900,355,4482.0,,
2006,84,40140,4406,13,2600,0,2,72,2,28,1,1,1,7,1,5120,770,34900,71900,355,4482.0,,
2006,62,41500,3002,22,0,1500,1,62,2,30,6,1,0,10,1,2150,6990,103000,103000,501,4480.0,,
2006,62,41500,3002,22,0,1500,2,69,2,43,6,8,1,7,1,3600,8170,1900,103000,18,4480.0,,
2006,62,41500,3002,22,0,1500,3,67,1,5,6,8,1,0,0,9920,0,9999999,103000,1,4480.0,,
2006,102,31460,3200,22,0,700,1,101,2,50,6,7,1,2,1,4220,8590,20000,20000,100,4480.0,,
2006,102,31460,3200,22,0,700,2,139,2,18,6,7,1,6,3,9920,0,0,20000,100,4480.0,,
2006,102,31460,3200,22,0,700,3,71,2,16,6,7,1,4,3,9920,0,0,20000,100,4480.0,,
2006,102,31460,3200,22,0,700,4,136,2,1,6,7,1,0,0,9920,0,9999999,20000,100,4480.0,,
2006,103,40140,4402,22,0,1100,1,103,1,53,1,8,1,10,1,2825,8180,47500,99500,501,4480.0,,
2006,103,40140,4402,22,0,1100,2,98,2,51,1,1,0,11,1,2200,7870,52000,99500,501,4480.0,,
2006,103,41740,8110,0,0,0,1,103,2,18,6,1,0,6,2,2720,8590,2000,9999999,0,4482.0,,
2006,103,42200,6702,0,0,0,1,103,2,18,6,7,1,6,3,4230,7870,270,9999999,0,4480.0,,
2006,91,41940,2701,22,0,900,1,91,1,29,2,4,0,11,1,1760,3570,30000,30000,291,4480.0,,
2006,73,46700,1303,0,0,0,1,73,1,32,4,7,0,3,3,8500,8880,10000,9999999,0,4480.0,,
2006,127,40140,8003,22,0,670,1,128,2,76,5,7,1,1,3,4230,7070,9600,28800,242,4482.0,,
2006,65,41740,8111,22,0,1700,2,61,2,24,6,1,0,10,3,2150,7270,8700,118700,501,4480.0,,
2006,70,37100,6400,13,1800,0,1,68,1,56,1,1,0,6,3,2700,6570,7500,69900,447,4480.0,,
2006,70,37100,6400,13,1800,0,2,65,2,52,1,1,0,6,1,2850,6570,56000,69900,447,4480.0,,
2006,70,37100,6400,13,1800,0,3,63,1,20,6,1,0,7,1,4720,5070,6400,69900,447,4480.0,,
2006,59,40140,4401,0,0,0,1,59,2,50,6,8,1,6,3,5850,6380,16000,9999999,0,4482.0,,
2006,125,41740,8110,0,0,0,1,125,2,18,6,6,0,6,3,2440,6770,4000,9999999,0,4480.0,,
2006,121,42020,3702,0,0,0,1,121,2,18,6,8,1,6,3,2540,8470,2000,9999999,0,4480.0,,
2006,58,40140,4406,13,2100,0,1,57,1,35,1,7,1,7,1,9100,6180,58000,78000,328,4480.0,,
2006,58,40140,4406,13,2100,0,2,61,2,36,1,7,1,6,2,4600,7860,20000,78000,328,4480.0,,
2006,58,40140,4406,13,2100,0,3,51,1,14,6,7,1,2,0,9920,0,9999999,78000,328,4480.0,,
2006,58,40140,4406,13,2100,0,4,50,2,10,6,7,1,1,0,9920,0,9999999,78000,328,4480.0,,
2006,58,40140,4406,13,2100,0,5,50,2,8,6,7,1,1,0,9920,0,9999999,78000,328,4480.0,,
2006,345,40140,7802,22,0,1400,1,334,2,24,1,1,0,6,1,4920,7070,2700,48370,303,4480.0,,
2006,345,40140,7802,22,0,1400,2,530,1,25,1,1,0,6,1,5000,7980,45670,48370,303,4480.0,,
2006,345,40140,7802,22,0,1400,3,376,1,2,6,1,0,0,0,9920,0,9999999,48370,303,4480.0,,
2006,81,40140,8005,0,0,0,1,81,1,38,2,1,0,10,3,430,770,20000,9999999,0,4480.0,,
2006,75,12540,3901,0,0,0,1,75,1,52,4,8,1,8,3,2000,9480,32000,9999999,0,4480.0,,
2006,65,44700,1901,13,780,0,1,63,2,53,4,1,0,11,1,110,7380,151000,151000,501,4480.0,,
2006,66,40140,8002,12,0,0,2,84,2,47,1,1,0,8,1,5700,9370,50000,106600,501,4482.0,,
2006,147,23420,3302,13,1200,0,2,219,2,36,6,1,0,11,1,2200,7870,36400,36400,353,4480.0,,
2006,57,40140,4300,13,1400,0,1,56,1,48,1,1,1,6,1,9130,6170,40000,50800,206,4480.0,,
2006,57,40140,4300,13,1400,0,2,66,2,42,1,1,1,2,3,5400,7980,2800,50800,206,4480.0,,
2006,57,40140,4300,13,1400,0,3,81,1,20,6,1,1,6,1,8220,2670,8000,50800,206,4480.0,,
2006,57,40140,4300,13,1400,0,4,54,2,12,6,1,1,2,0,9920,0,9999999,50800,206,4480.0,,
2006,57,40140,4300,13,1400,0,5,68,2,3,6,1,1,0,0,9920,0,9999999,50800,206,4480.0,,
2006,72,12540,3901,0,0,0,1,72,1,25,6,2,0,5,3,4250,7770,0,9999999,0,4480.0,,
2006,168,41860,2401,12,0,0,6,236,1,27,6,7,1,2,1,4220,8680,12800,106800,373,4482.0,,
2006,290,40140,7700,22,0,1000,1,292,1,30,6,1,1,2,1,4720,5090,12000,12000,116,4480.0,,
2006,70,12540,3901,0,0,0,1,70,1,37,2,2,0,5,3,8965,3980,0,9999999,0,4480.0,,
2006,86,25260,3600,0,0,0,1,86,1,51,4,1,0,6,3,9920,0,0,9999999,0,4480.0,,
2006,46,37100,6400,22,0,1400,1,46,1,29,1,6,0,11,1,710,7390,72200,132350,501,4480.0,,
2006,46,37100,6400,22,0,1400,2,59,2,28,1,6,0,11,1,1000,7390,60150,132350,501,4480.0,,
2006,103,40140,7900,12,0,0,8,73,2,48,3,6,0,6,1,4610,8170,22000,35000,99,4480.0,,
2006,67,40140,7900,13,1800,0,1,66,1,48,3,1,1,6,1,8800,1270,40000,40000,383,4480.0,,
2006,65,47300,3501,13,780,0,7,100,2,60,4,1,0,6,3,9920,0,9600,88600,280,4480.0,,
2006,189,40140,8001,21,0,0,1,191,1,56,1,1,0,10,1,2040,9160,19000,48300,365,4480.0,,
2006,189,40140,8001,21,0,0,2,173,2,55,1,1,0,6,3,2750,9160,29300,48300,365,4480.0,,
2006,73,44700,1902,13,1200,0,1,72,2,38,1,6,0,7,2,4700,5380,27600,345600,501,4480.0,,
2006,108,40140,4401,0,0,0,1,108,2,30,6,2,0,5,3,9920,0,0,9999999,0,4480.0,,
2006,122,12540,3800,22,0,960,1,126,1,39,4,5,0,8,1,220,770,86000,86000,501,4482.0,,
2006,65,37100,6300,0,0,0,1,65,1,51,4,1,0,7,2,6230,770,15000,9999999,146,4480.0,,
2006,125,40140,7700,13,1900,0,1,125,1,28,6,6,0,10,1,1020,6490,55000,55000,501,4480.0,,
2006,67,40140,7900,13,1600,0,3,73,2,19,6,1,0,7,1,5820,770,3000,35000,167,4482.0,,
2006,75,40140,4401,0,0,0,1,75,1,39,6,1,1,6,3,6460,770,6300,9999999,0,4482.0,,
2006,85,41860,2102,13,2000,0,3,115,2,33,6,1,0,11,1,3260,8080,35000,131600,501,4480.0,,
2006,55,40900,1504,13,4300,0,3,77,2,82,5,1,0,7,3,9920,0,21000,337000,501,4480.0,,
2006,84,37100,6400,13,1400,0,4,121,2,19,6,8,1,7,2,4620,8670,2000,2000,19,4480.0,,
2006,295,41860,2401,0,0,0,1,295,2,18,6,1,0,6,3,4150,8680,0,9999999,0,4482.0,,
2006,65,20940,8200,0,0,0,1,65,1,41,6,2,0,6,3,9920,0,0,9999999,0,4480.0,,
2006,120,40900,1504,21,0,0,1,117,1,19,6,8,0,6,1,1010,7380,8400,8400,82,4480.0,,
2006,70,41860,1202,0,0,0,1,70,1,31,6,2,0,3,3,9920,0,0,9999999,0,4480.0,,
2006,234,23420,3402,22,0,560,1,228,2,20,6,1,0,7,3,4760,5080,0,0,1,4482.0,,
2006,81,40140,4402,22,0,1000,2,72,2,31,1,2,0,10,1,2000,8370,25000,51000,384,4480.0,,
2006,16,40140,8004,13,680,0,1,16,2,72,5,2,0,7,3,710,7390,42800,42800,450,4480.0,,
2006,98,40900,1602,0,0,0,1,98,2,92,5,1,0,6,3,9920,0,16600,9999999,0,4482.0,,
2006,255,42020,3701,22,0,890,1,263,2,22,6,1,0,6,1,4050,4970,14400,14400,139,4480.0,,
2006,73,41500,3002,0,0,0,1,73,1,46,4,2,0,6,3,9510,770,0,9999999,0,4480.0,,
2006,131,41740,8102,13,2000,0,2,127,2,28,6,1,0,10,3,4040,8680,18000,65000,177,4480.0,,
2006,101,40140,4401,0,0,0,1,101,2,26,2,6,0,6,3,9920,0,0,9999999,0,4480.0,,
2006,187,37100,6400,22,0,600,1,191,2,37,1,7,4,10,3,9920,0,0,3800,15,4480.0,,
2006,187,37100,6400,22,0,600,2,267,1,32,1,7,4,6,1,9600,3380,3800,3800,15,4480.0,,
2006,187,37100,6400,22,0,600,3,216,2,10,6,7,4,1,0,9920,0,9999999,3800,15,4480.0,,
2006,187,37100,6400,22,0,600,4,189,1,8,6,7,4,1,0,9920,0,9999999,3800,15,4480.0,,
2006,187,37100,6400,22,0,600,5,217,1,3,6,7,4,0,0,9920,0,9999999,3800,15,4480.0,,
2006,74,12540,3901,0,0,0,1,74,1,61,3,2,0,6,3,4500,8970,1500,9999999,0,4480.0,,
2006,203,40140,7801,13,1300,0,8,276,2,48,5,1,0,6,3,4220,7690,270,51270,153,4482.0,,
2006,61,41740,8116,13,3000,0,1,62,1,41,1,1,0,10,1,1530,6490,100000,147000,501,4482.0,,
2006,61,41740,8116,13,3000,0,2,62,2,41,1,1,0,10,1,620,1990,47000,147000,501,4482.0,,
2006,171,41860,2401,22,0,1700,1,176,2,29,2,7,1,10,3,2310,7860,24500,24500,234,4480.0,,
2006,59,41740,8104,13,3900,0,6,67,2,63,4,7,1,6,3,5000,7590,18000,120000,443,4480.0,,
2006,184,40140,4403,13,610,0,1,185,1,59,1,7,1,3,1,7330,8190,37000,37000,228,4480.0,,
2006,184,40140,4403,13,610,0,2,164,2,50,1,1,1,7,3,9920,0,0,37000,228,4480.0,,
2006,184,40140,4403,13,610,0,3,160,2,7,6,1,1,1,0,9920,0,9999999,37000,228,4480.0,,
2006,302,40140,8001,13,1800,0,5,314,1,26,6,7,1,6,1,6530,770,27000,0,261,4480.0,,
2006,64,40140,4401,0,0,0,1,64,1,30,6,2,0,6,3,9920,0,0,9999999,0,4480.0,,
2006,90,41860,2201,22,0,840,1,89,2,31,6,1,1,11,1,2310,7860,33000,33000,321,4480.0,,
2006,103,40140,7801,13,2200,0,1,101,1,28,1,7,1,6,1,6200,770,45000,45000,167,4480.0,,
2006,103,40140,7801,13,2200,0,2,89,2,30,1,7,4,6,3,9920,0,0,45000,167,4480.0,,
2006,103,40140,7801,13,2200,0,3,72,1,7,6,7,1,1,0,9920,0,9999999,45000,167,4480.0,,
2006,103,40140,7801,13,2200,0,4,71,1,5,6,7,1,1,0,9920,0,9999999,45000,167,4480.0,,
2006,103,40140,7801,13,2200,0,5,97,2,4,6,7,1,0,0,9920,0,9999999,45000,167,4480.0,,
2006,103,40140,7801,13,2200,0,6,85,1,1,6,7,1,0,0,9920,0,9999999,45000,167,4480.0,,
2006,400,40900,1602,22,0,1100,1,413,1,29,1,1,0,11,1,620,570,29500,37500,286,4482.0,,
2006,400,40900,1602,22,0,1100,2,377,2,30,1,1,0,10,2,2310,7860,8000,37500,286,4482.0,,
2006,86,12540,3800,22,0,2000,2,125,1,44,6,2,0,6,3,9920,0,0,20000,130,4480.0,,
2006,168,41740,8108,22,0,710,1,166,2,26,1,1,1,6,1,5940,5270,10300,18300,92,4482.0,,
2006,168,41740,8108,22,0,710,2,143,1,27,1,1,0,6,2,6355,770,8000,18300,92,4482.0,,
2006,168,41740,8108,22,0,710,3,193,1,3,6,1,0,0,0,9920,0,9999999,18300,92,4482.0,,
2006,71,41740,8116,12,0,0,1,71,1,77,1,1,0,6,3,9920,0,24000,28100,232,4480.0,,
2006,71,41740,8116,12,0,0,2,65,2,74,1,1,0,10,3,9920,0,4100,28100,232,4480.0,,
2006,78,41940,2702,22,0,850,1,79,1,26,6,6,0,11,1,2630,3390,47400,47400,454,4480.0,,
2006,94,40140,4000,22,0,1300,1,93,2,25,6,7,1,6,3,9920,0,0,0,1,4482.0,,
2006,94,40140,4000,22,0,1300,2,74,2,12,6,7,1,2,0,9920,0,9999999,0,1,4482.0,,
2006,94,40140,4000,22,0,1300,3,75,2,10,6,7,1,1,0,9920,0,9999999,0,1,4482.0,,
2006,94,40140,4000,22,0,1300,4,80,1,5,6,7,1,1,0,9920,0,9999999,0,1,4482.0,,
2006,94,40140,4000,22,0,1300,5,96,1,2,6,7,1,0,0,9920,0,9999999,0,1,4482.0,,
2006,94,40140,4000,22,0,1300,6,117,1,29,6,7,1,6,1,8650,3670,30000,0,288,4482.0,,
2006,94,41740,8101,13,2000,0,1,92,2,34,6,1,0,10,1,3130,8190,39300,39300,376,4480.0,,
2006,94,40900,1506,22,0,870,1,95,2,60,4,1,0,7,3,3640,7870,49000,49000,471,4480.0,,
2006,103,41940,2701,13,2900,0,1,103,1,39,1,6,0,11,1,1020,3970,123960,123960,501,4480.0,,
2006,103,41940,2701,13,2900,0,2,88,2,35,1,6,0,11,3,5700,6870,0,123960,501,4480.0,,
2006,103,41940,2701,13,2900,0,3,89,1,2,6,6,0,0,0,9920,0,9999999,123960,501,4480.0,,
2006,220,40140,4100,22,0,850,1,216,1,51,4,1,0,6,1,7200,8770,32000,32000,312,4480.0,,
2006,143,40140,4406,13,850,0,4,143,2,13,6,1,0,2,0,9920,0,9999999,35400,173,4480.0,,
2006,68,40140,8001,13,1400,0,1,69,1,62,1,7,1,2,1,6460,770,38000,118800,336,4482.0,,
2006,68,40140,8001,13,1400,0,2,68,2,60,1,7,1,6,3,9630,5170,0,118800,336,4482.0,,
2006,68,40140,8001,13,1400,0,3,96,1,36,1,7,1,5,1,6460,770,35000,118800,336,4482.0,,
2006,68,40140,8001,13,1400,0,4,101,2,33,2,7,1,3,1,730,6870,45800,118800,336,4482.0,,
2006,68,40140,8001,13,1400,0,5,69,2,12,6,8,1,2,0,9920,0,9999999,118800,336,4482.0,,
2006,68,40140,8001,13,1400,0,6,68,2,9,6,7,1,1,0,9920,0,9999999,118800,336,4482.0,,
2006,68,40140,8001,13,1400,0,7,59,1,7,6,7,1,1,0,9920,0,9999999,118800,336,4482.0,,
2006,68,40140,8001,13,1400,0,8,96,2,21,1,7,1,6,2,9920,9920,0,118800,336,4482.0,,
2006,271,40140,7700,13,3500,0,1,273,1,33,1,7,1,6,1,5510,6380,60000,100000,500,4480.0,,
2006,271,40140,7700,13,3500,0,2,223,2,34,1,7,1,10,1,3130,8190,40000,100000,500,4480.0,,
2006,271,40140,7700,13,3500,0,3,214,2,7,6,7,1,1,0,9920,0,9999999,100000,500,4480.0,,
2006,271,40140,7700,13,3500,0,4,246,2,4,6,7,1,0,0,9920,0,9999999,100000,500,4480.0,,
2006,140,40900,1602,0,0,0,1,140,2,83,5,1,0,4,3,9920,0,0,9999999,1,4482.0,,
2006,70,47300,3501,22,0,1100,1,70,1,33,6,1,0,10,1,430,3190,84000,84000,501,4482.0,,
2006,70,47300,3501,22,0,1100,2,106,2,35,4,6,0,7,1,4720,4470,36000,84000,347,4482.0,,
2006,68,12540,3902,13,1300,0,1,69,1,49,1,1,0,6,1,3800,9470,44000,44000,276,4480.0,,
2006,68,12540,3902,13,1300,0,2,57,2,52,1,1,0,6,3,5110,7970,0,44000,276,4480.0,,
2006,68,12540,3902,13,1300,0,3,61,2,6,6,1,0,1,0,9920,0,9999999,44000,276,4480.0,,
2006,68,12540,3902,13,1300,0,4,86,2,30,6,1,0,7,1,5810,1990,12600,12600,122,4480.0,,
2006,205,40140,4403,13,3000,0,1,205,1,37,1,1,1,6,1,6440,770,40000,40000,196,4480.0,,
2006,205,40140,4403,13,3000,0,2,209,2,35,1,1,1,6,3,9920,0,0,40000,196,4480.0,,
2006,205,40140,4403,13,3000,0,3,170,2,8,6,1,1,1,0,9920,0,9999999,40000,196,4480.0,,
2006,205,40140,4403,13,3000,0,4,216,1,4,6,1,1,0,0,9920,0,9999999,40000,196,4480.0,,
2006,94,12540,3902,0,0,0,1,94,1,41,4,1,0,6,3,9920,0,1000,9999999,0,4480.0,,
2006,204,40140,8001,21,0,0,1,205,1,23,6,1,0,10,1,1000,770,50000,50000,380,4480.0,,
2006,204,40140,8001,21,0,0,2,283,1,21,6,1,0,7,3,5240,6570,0,50000,380,4480.0,,
2006,106,41860,2204,22,0,1100,2,77,2,23,6,1,0,10,1,4600,9290,10500,10500,102,4480.0,,
2006,106,41860,2204,22,0,1100,3,51,1,20,6,1,0,6,1,5620,8590,7500,43200,73,4480.0,,
2006,163,40140,4403,0,0,0,1,163,1,44,4,2,0,5,3,9620,3990,2700,9999999,26,4480.0,,
2006,61,40140,8003,13,1300,0,1,62,1,50,1,1,0,10,2,1000,770,9200,22300,169,4480.0,,
2006,61,40140,8003,13,1300,0,2,51,2,55,1,1,0,6,3,5700,6480,13100,22300,169,4480.0,,
2006,88,41740,8116,12,0,0,1,90,1,68,1,1,0,6,3,2900,7070,269700,512300,501,4480.0,,
2006,88,41740,8116,12,0,0,2,84,2,64,1,1,0,6,3,5700,3590,242600,512300,501,4480.0,,
2006,81,12540,3901,0,0,0,1,81,1,21,6,7,3,6,3,9920,0,3000,9999999,0,4482.0,,
2006,204,40140,4403,13,3000,0,1,202,2,56,1,1,1,2,3,8320,1680,5000,55300,219,4480.0,,
2006,204,40140,4403,13,3000,0,2,220,1,53,1,1,1,5,1,4250,7770,23000,55300,219,4480.0,,
2006,204,40140,4403,13,3000,0,3,300,2,29,3,1,1,6,3,4720,8680,14300,55300,219,4480.0,,
2006,204,40140,4403,13,3000,0,4,300,2,26,6,1,1,7,1,8965,3960,13000,55300,219,4480.0,,
2006,204,40140,4403,13,3000,0,5,213,2,4,6,1,1,0,0,9920,0,9999999,55300,219,4480.0,,
2006,125,41940,2703,0,0,0,1,125,2,18,6,1,0,6,1,2720,8590,900,9999999,0,4482.0,,
2006,186,23420,3302,22,0,720,2,236,1,24,6,1,0,0,1,4400,8590,15000,15000,145,4480.0,,
2006,90,40140,7802,12,0,0,1,87,2,26,6,6,0,8,1,3130,8190,72000,72000,501,4480.0,,
2006,90,40140,7802,12,0,0,2,122,1,26,6,6,0,6,2,3600,8190,0,72000,1,4482.0,,
2006,70,12540,3901,0,0,0,1,70,1,41,2,2,0,5,3,6260,770,19500,9999999,0,4482.0,,
2006,146,34900,1000,22,0,1100,4,350,1,28,6,1,4,2,3,9920,0,0,0,1,4480.0,,
2006,74,40140,8002,13,2400,0,1,73,1,79,1,1,0,10,3,9920,0,117500,157500,501,4482.0,,
2006,74,40140,8002,13,2400,0,2,65,2,66,1,1,0,7,3,530,2670,40000,157500,501,4482.0,,
2006,45,42100,2802,22,0,960,1,44,2,56,3,1,1,6,1,4230,9290,14000,34200,211,4480.0,,
2006,45,42100,2802,22,0,960,2,67,1,14,6,1,1,2,0,9920,0,9999999,34200,211,4480.0,,
2006,106,41740,8110,0,0,0,1,106,2,19,6,6,0,7,2,5700,4770,1500,9999999,0,4482.0,,
2006,60,40140,4406,13,910,0,2,68,2,52,1,1,0,11,3,3160,8190,16400,106300,501,4480.0,,
2006,74,42200,6701,0,0,0,1,74,1,27,6,7,1,5,3,8220,2980,0,9999999,0,4480.0,,
2006,88,40140,4300,13,1100,0,1,88,1,40,1,7,1,6,1,9130,4270,36000,36000,223,4480.0,,
2006,259,41860,2401,0,0,0,1,259,1,18,6,6,0,6,3,9920,0,0,9999999,0,4482.0,,
2006,63,46700,1303,22,0,1400,2,68,2,32,6,1,0,6,2,5260,8080,7800,42100,203,4482.0,,
2006,74,12540,3901,0,0,0,1,74,1,42,6,1,0,6,3,6200,770,3200,9999999,0,4480.0,,
2006,72,40140,8005,0,0,0,1,72,1,32,6,7,1,4,3,9920,0,0,9999999,0,4480.0,,
2006,56,40900,1601,13,3700,0,1,56,1,47,1,1,0,10,1,1320,3590,185900,234900,501,4482.0,,
2006,299,40140,8003,22,0,850,1,301,2,21,1,7,1,5,1,4720,5380,7100,20100,83,4480.0,,
2006,299,40140,8003,22,0,850,2,307,1,23,1,7,1,4,2,6420,770,9000,20100,83,4480.0,,
2006,299,40140,8003,22,0,850,3,320,1,3,6,7,1,0,0,9920,0,9999999,20100,83,4480.0,,
2006,299,40140,8003,22,0,850,4,376,2,66,5,7,1,0,3,9920,0,4000,20100,83,4480.0,,
2006,299,40140,8003,22,0,850,5,302,2,8,6,7,1,1,0,9920,0,9999999,20100,83,4480.0,,
2006,70,12540,3901,0,0,0,1,70,1,57,6,2,0,3,3,8140,770,1800,9999999,0,4480.0,,
2006,67,12540,3800,0,0,0,1,67,1,22,6,7,1,7,3,4250,7770,9000,9999999,0,4482.0,,
2006,99,41940,2710,22,0,1100,1,102,1,31,1,4,0,11,1,1020,7380,70004,85604,501,4480.0,,
2006,244,42200,6701,13,2000,0,1,245,2,49,6,1,0,7,3,540,6990,55600,55600,501,4480.0,,
2006,244,42200,6701,13,2000,0,2,167,2,56,4,1,0,8,1,3650,7970,2500,2500,24,4480.0,,
2006,178,41860,2408,13,3800,0,1,182,1,41,1,4,0,11,1,1530,7290,104700,126700,501,4482.0,,
2006,178,41860,2408,13,3800,0,2,166,2,40,1,4,0,11,1,4920,7070,22000,126700,501,4482.0,,
2006,178,41860,2408,13,3800,0,3,177,1,9,6,4,0,1,0,9920,0,9999999,126700,501,4482.0,,
2006,178,41860,2408,13,3800,0,4,173,2,7,6,4,0,1,0,9920,0,9999999,126700,501,4482.0,,
2006,42,41860,2304,22,0,1900,1,42,2,25,1,1,0,6,1,410,7070,47000,47004,349,4482.0,,
2006,42,41860,2304,22,0,1900,2,49,1,25,1,1,0,8,3,410,7070,4,47004,349,4482.0,,
2006,89,40140,4200,13,1700,0,3,105,1,21,6,7,1,6,3,4150,8680,7500,19500,127,4480.0,,
