State00,PUMA00,GEOID00,GISJOIN00,State10,PUMA10,GEOID10,GISJOIN10,State10_Name,PUMA10_Name,CPUMA00,CPUMA10,PUMA00_Pop00,PUMA10_Pop00,Part_Pop00,pPUMA00_Pop00,pPUMA10_Pop00,PUMA00_Pop10,PUMA10_Pop10,Part_Pop10,pPUMA00_Pop10,pPUMA10_Pop10,PUMA00_Land,PUMA10_Land,Part_Land,pPUMA00_Land,pPUMA10_Land
39,04403,3904403,G39004403,39,05507,3905507,G39005507,Ohio,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville",827,827,"142,498","105,756",0,0.00,0.00,"135,626","104,369",0,0.00,0.00,"152,139,992","192,152,192","28,996",0.02,0.02
39,04404,3904404,G39004404,39,05505,3905505,G39005505,Ohio,Cincinnati (East) & Norwood Cities,827,827,"111,620","113,946","6,883",6.17,6.04,"110,511","104,334","6,666",6.03,6.39,"201,788,579","80,465,494","10,235,277",5.07,12.72
39,04404,3904404,G39004404,39,05506,3905506,G39005506,Ohio,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities",827,827,"111,620","107,971",0,0.00,0.00,"110,511","104,991",0,0.00,0.00,"201,788,579","136,760,452","12,934",0.01,0.01
39,04404,3904404,G39004404,39,05507,3905507,G39005507,Ohio,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville",827,827,"111,620","105,756","104,737",93.83,99.04,"110,511","104,369","103,845",93.97,99.50,"201,788,579","192,152,192","191,540,368",94.92,99.68
39,04501,3904501,G39004501,39,05501,3905501,G39005501,Ohio,Hamilton County (West)--Mack & Dent,826,826,"123,557","105,266",213,0.17,0.20,"108,264","111,298",207,0.19,0.19,"70,144,370","366,135,617","242,343",0.35,0.07
39,04501,3904501,G39004501,39,05502,3905502,G39005502,Ohio,"Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown",826,826,"123,557","154,139","2,527",2.05,1.64,"108,264","147,352","2,139",1.98,1.45,"70,144,370","128,742,087","1,164,131",1.66,0.90
39,04501,3904501,G39004501,39,05503,3905503,G39005503,Ohio,Cincinnati City (West),826,826,"123,557","123,735","120,817",97.78,97.64,"108,264","108,840","105,918",97.83,97.32,"70,144,370","70,685,776","68,737,895",97.99,97.24
39,04502,3904502,G39004502,39,05502,3905502,G39005502,Ohio,"Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown",827,826,"104,712","154,139",0,0.00,0.00,"96,058","147,352",0,0.00,0.00,"85,324,309","128,742,087","6,396",0.01,0.00
39,04502,3904502,G39004502,39,05504,3905504,G39005504,Ohio,Cincinnati City (Central),827,827,"104,712","134,490","24,909",23.79,18.52,"96,058","121,190","23,045",23.99,19.02,"85,324,309","76,361,180","25,615,261",30.02,33.54
39,04502,3904502,G39004502,39,05505,3905505,G39005505,Ohio,Cincinnati (East) & Norwood Cities,827,827,"104,712","113,946","78,678",75.14,69.05,"96,058","104,334","72,444",75.42,69.43,"85,324,309","80,465,494","59,090,594",69.25,73.44
39,04502,3904502,G39004502,39,05506,3905506,G39005506,Ohio,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities",827,827,"104,712","107,971",106,0.10,0.10,"96,058","104,991",45,0.05,0.04,"85,324,309","136,760,452","29,231",0.03,0.02
39,04502,3904502,G39004502,39,05507,3905507,G39005507,Ohio,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville",827,827,"104,712","105,756","1,019",0.97,0.96,"96,058","104,369",524,0.55,0.50,"85,324,309","192,152,192","582,827",0.68,0.30
39,04503,3904503,G39004503,39,05504,3905504,G39005504,Ohio,Cincinnati City (Central),827,827,"103,016","134,490","100,584",97.64,74.79,"92,621","121,190","90,503",97.71,74.68,"46,406,559","76,361,180","45,308,125",97.63,59.33
39,04503,3904503,G39004503,39,05505,3905505,G39005505,Ohio,Cincinnati (East) & Norwood Cities,827,827,"103,016","113,946","2,432",2.36,2.13,"92,621","104,334","2,118",2.29,2.03,"46,406,559","80,465,494","1,098,434",2.37,1.37
39,04601,3904601,G39004601,39,05600,3905600,G39005600,Ohio,Clermont County (West),828,828,"104,464","114,484","104,423",99.96,91.21,"115,378","128,369","115,378",100.00,89.88,"266,834,617","292,363,328","266,805,250",99.99,91.26
39,04601,3904601,G39004601,39,05700,3905700,G39005700,Ohio,Clermont (East) & Brown Counties,828,828,"104,464","105,778",41,0.04,0.04,"115,378","113,840",0,0.00,0.00,"266,834,617","2,147,705,815","29,367",0.01,0.00
39,04602,3904602,G39004602,39,05200,3905200,G39005200,Ohio,"Highland, Clinton & Adams Counties",828,823,"115,798","108,748",0,0.00,0.00,"126,831","114,179",0,0.00,0.00,"2,173,234,551","4,003,175,374",25,0.00,0.00
39,04602,3904602,G39004602,39,05600,3905600,G39005600,Ohio,Clermont County (West),828,828,"115,798","114,484","10,061",8.69,8.79,"126,831","128,369","12,991",10.24,10.12,"2,173,234,551","292,363,328","25,558,077",1.18,8.74
39,04602,3904602,G39004602,39,05700,3905700,G39005700,Ohio,Clermont (East) & Brown Counties,828,828,"115,798","105,778","105,737",91.31,99.96,"126,831","113,840","113,840",89.76,100.00,"2,173,234,551","2,147,705,815","2,147,676,448",98.82,100.00
39,04700,3904700,G39004700,39,05100,3905100,G39005100,Ohio,Scioto & Lawrence Counties,823,823,"106,525","141,514","79,195",74.34,55.96,"108,049","141,949","79,499",73.58,56.01,"3,092,654,083","2,754,669,372","1,580,445,070",51.10,57.37
39,04700,3904700,G39004700,39,05200,3905200,G39005200,Ohio,"Highland, Clinton & Adams Counties",823,823,"106,525","108,748","27,330",25.66,25.13,"108,049","114,179","28,550",26.42,25.00,"3,092,654,083","4,003,175,374","1,512,209,013",48.90,37.78
39,04800,3904800,G39004800,39,04900,3904900,G39004900,Ohio,"Jackson, Hocking, Pike & Vinton Counties",823,823,"126,029","101,383","32,641",25.90,32.20,"126,609","104,749","33,225",26.24,31.72,"3,471,102,409","4,388,136,761","1,088,582,030",31.36,24.81
39,04800,3904800,G39004800,39,05000,3905000,G39005000,Ohio,"Athens, Gallia & Meigs Counties",823,823,"126,029","116,364","31,069",24.65,26.70,"126,609","119,461","30,934",24.43,25.89,"3,471,102,409","3,626,570,982","1,208,296,077",34.81,33.32
39,04800,3904800,G39004800,39,05100,3905100,G39005100,Ohio,Scioto & Lawrence Counties,823,823,"126,029","141,514","62,319",49.45,44.04,"126,609","141,949","62,450",49.33,43.99,"3,471,102,409","2,754,669,372","1,174,224,302",33.83,42.63
40,00100,4000100,G40000100,08,00800,0800800,G08000800,Colorado,Southeast Colorado,832,159,"113,763","104,299",0,0.00,0.00,"115,029","100,276",0,0.00,0.00,"41,758,136,609","49,827,131,562","586,193",0.00,0.00
40,00100,4000100,G40000100,20,01100,2001100,G20001100,Kansas,South Central Kansas,832,370,"113,763","123,851",0,0.00,0.00,"115,029","118,013",0,0.00,0.00,"41,758,136,609","26,133,126,314",580,0.00,0.00
40,00100,4000100,G40000100,40,00400,4000400,G40000400,Oklahoma,Southwest Oklahoma,832,831,"113,763","108,895",0,0.00,0.00,"115,029","109,917",0,0.00,0.00,"41,758,136,609","18,204,304,155",881,0.00,0.00
40,00100,4000100,G40000100,40,00500,4000500,G40000500,Oklahoma,Panhandle & Northwest Oklahoma,832,832,"113,763","113,763","113,763",100.00,100.00,"115,029","115,029","115,029",100.00,100.00,"41,758,136,609","41,757,468,912","41,757,446,855",100.00,100.00
40,00100,4000100,G40000100,40,00800,4000800,G40000800,Oklahoma,Canadian County--Oklahoma City (West),832,835,"113,763","87,697",0,0.00,0.00,"115,029","115,541",0,0.00,0.00,"41,758,136,609","2,322,221,591","18,826",0.00,0.00
40,00100,4000100,G40000100,40,01400,4001400,G40001400,Oklahoma,"Garfield, Kay & Noble Counties--Enid City",832,836,"113,763","117,304",0,0.00,0.00,"115,029","118,703",0,0.00,0.00,"41,758,136,609","7,018,982,781","13,074",0.00,0.00
40,00100,4000100,G40000100,48,00100,4800100,G48000100,Texas,Panhandle Regional Planning Commission (Outside Potter & Randall Counties),832,954,"113,763","185,004",0,0.00,0.00,"115,029","186,129",0,0.00,0.00,"41,758,136,609","61,628,951,329","70,199",0.00,0.00
40,00200,4000200,G40000200,40,01400,4001400,G40001400,Oklahoma,"Garfield, Kay & Noble Counties--Enid City",836,836,"117,304","117,304","117,304",100.00,100.00,"118,703","118,703","118,703",100.00,100.00,"7,018,966,207","7,018,982,781","7,018,958,826",100.00,100.00
40,00200,4000200,G40000200,40,01601,4001601,G40001601,Oklahoma,"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",836,829,"117,304","98,813",0,0.00,0.00,"118,703","100,243",0,0.00,0.00,"7,018,966,207","8,235,233,101","7,382",0.00,0.00
40,00300,4000300,G40000300,40,00400,4000400,G40000400,Oklahoma,Southwest Oklahoma,831,831,"108,895","108,895","108,895",100.00,100.00,"109,917","109,917","109,917",100.00,100.00,"18,204,126,544","18,204,304,155","18,204,107,962",100.00,100.00
40,00300,4000300,G40000300,40,00500,4000500,G40000500,Oklahoma,Panhandle & Northwest Oklahoma,831,832,"108,895","113,763",0,0.00,0.00,"109,917","115,029",0,0.00,0.00,"18,204,126,544","41,757,468,912","15,996",0.00,0.00
40,00300,4000300,G40000300,40,00602,4000602,G40000602,Oklahoma,"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties",831,833,"108,895","110,924",0,0.00,0.00,"109,917","113,117",0,0.00,0.00,"18,204,126,544","12,804,626,274","2,586",0.00,0.00
40,00400,4000400,G40000400,40,00400,4000400,G40000400,Oklahoma,Southwest Oklahoma,833,831,"211,047","108,895",0,0.00,0.00,"219,403","109,917",0,0.00,0.00,"14,192,894,217","18,204,304,155","14,966",0.00,0.00
40,00400,4000400,G40000400,40,00601,4000601,G40000601,Oklahoma,Comanche County (Central)--Lawton City,833,833,"211,047","100,123","100,123",47.44,100.00,"219,403","106,286","106,286",48.44,100.00,"14,192,894,217","1,388,249,262","1,388,249,262",9.78,100.00
40,00400,4000400,G40000400,40,00602,4000602,G40000602,Oklahoma,"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties",833,833,"211,047","110,924","110,924",52.56,100.00,"219,403","113,117","113,117",51.56,100.00,"14,192,894,217","12,804,626,274","12,804,612,441",90.22,100.00
40,00400,4000400,G40000400,40,00800,4000800,G40000800,Oklahoma,Canadian County--Oklahoma City (West),833,835,"211,047","87,697",0,0.00,0.00,"219,403","115,541",0,0.00,0.00,"14,192,894,217","2,322,221,591","17,548",0.00,0.00
40,00500,4000500,G40000500,40,00602,4000602,G40000602,Oklahoma,"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties",834,833,"209,569","110,924",0,0.00,0.00,"224,856","113,117",0,0.00,0.00,"17,316,074,822","12,804,626,274","11,247",0.00,0.00
40,00500,4000500,G40000500,40,00701,4000701,G40000701,Oklahoma,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties",834,834,"209,569","100,697","100,697",48.05,100.00,"224,856","104,837","104,837",46.62,100.00,"17,316,074,822","7,599,514,954","7,599,422,077",43.89,100.00
40,00500,4000500,G40000500,40,00702,4000702,G40000702,Oklahoma,"Bryan, Pontotoc (East), Marshall, Atoka, Johnston & Coal Counties--Ada City",834,834,"209,569","108,872","108,872",51.95,100.00,"224,856","120,019","120,019",53.38,100.00,"17,316,074,822","9,716,668,301","9,716,595,968",56.11,100.00
40,00500,4000500,G40000500,40,01101,4001101,G40001101,Oklahoma,"Grady, McClain & Pottawatomie (South) Counties",834,835,"209,569","90,609",0,0.00,0.00,"224,856","105,245",0,0.00,0.00,"17,316,074,822","5,628,370,034",142,0.00,0.00
40,00500,4000500,G40000500,40,01501,4001501,G40001501,Oklahoma,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",834,829,"209,569","138,949",0,0.00,0.00,"224,856","149,651",0,0.00,0.00,"17,316,074,822","8,678,006,005","45,387",0.00,0.00
40,00600,4000600,G40000600,40,00300,4000300,G40000300,Oklahoma,Southeast Oklahoma,829,830,"241,838","175,957",0,0.00,0.00,"256,906","180,072",0,0.00,0.00,"16,820,433,373","21,260,933,235","4,664",0.00,0.00
40,00600,4000600,G40000600,40,00701,4000701,G40000701,Oklahoma,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties",829,834,"241,838","100,697",0,0.00,0.00,"256,906","104,837",0,0.00,0.00,"16,820,433,373","7,599,514,954","87,038",0.00,0.00
40,00600,4000600,G40000600,40,00702,4000702,G40000702,Oklahoma,"Bryan, Pontotoc (East), Marshall, Atoka, Johnston & Coal Counties--Ada City",829,834,"241,838","108,872",0,0.00,0.00,"256,906","120,019",0,0.00,0.00,"16,820,433,373","9,716,668,301","72,333",0.00,0.00
40,00600,4000600,G40000600,40,01101,4001101,G40001101,Oklahoma,"Grady, McClain & Pottawatomie (South) Counties",829,835,"241,838","90,609",0,0.00,0.00,"256,906","105,245",0,0.00,0.00,"16,820,433,373","5,628,370,034","1,021",0.00,0.00
40,00600,4000600,G40000600,40,01102,4001102,G40001102,Oklahoma,"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",829,835,"241,838","114,172",0,0.00,0.00,"256,906","127,255",0,0.00,0.00,"16,820,433,373","5,131,372,425","117,586",0.00,0.00
40,00600,4000600,G40000600,40,01203,4001203,G40001203,Oklahoma,Tulsa County (North)--Tulsa (North) & Owasso Cities,829,829,"241,838","109,014",0,0.00,0.00,"256,906","115,454",0,0.00,0.00,"16,820,433,373","495,702,630","23,092",0.00,0.00
40,00600,4000600,G40000600,40,01204,4001204,G40001204,Oklahoma,"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",829,829,"241,838","144,594","53,072",21.95,36.70,"256,906","161,967","57,988",22.57,35.80,"16,820,433,373","1,574,508,743","982,946,528",5.84,62.43
40,00600,4000600,G40000600,40,01302,4001302,G40001302,Oklahoma,"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",829,829,"241,838","147,709",0,0.00,0.00,"256,906","151,698",0,0.00,0.00,"16,820,433,373","6,348,729,897","29,154",0.00,0.00
40,00600,4000600,G40000600,40,01400,4001400,G40001400,Oklahoma,"Garfield, Kay & Noble Counties--Enid City",829,836,"241,838","117,304",0,0.00,0.00,"256,906","118,703",0,0.00,0.00,"16,820,433,373","7,018,982,781","6,296",0.00,0.00
40,00600,4000600,G40000600,40,01501,4001501,G40001501,Oklahoma,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",829,829,"241,838","138,949","138,949",57.46,100.00,"256,906","149,651","149,651",58.25,100.00,"16,820,433,373","8,678,006,005","8,677,940,520",51.59,100.00
40,00600,4000600,G40000600,40,01601,4001601,G40001601,Oklahoma,"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",829,829,"241,838","98,813","49,817",20.60,50.42,"256,906","100,243","49,267",19.18,49.15,"16,820,433,373","8,235,233,101","7,159,205,141",42.56,86.93
40,00700,4000700,G40000700,40,00300,4000300,G40000300,Oklahoma,Southeast Oklahoma,830,830,"175,957","175,957","175,957",100.00,100.00,"180,072","180,072","180,072",100.00,100.00,"21,260,588,743","21,260,933,235","21,260,588,743",100.00,100.00
40,00800,4000800,G40000800,40,00200,4000200,G40000200,Oklahoma,"Cherokee, Sequoyah & Adair Counties",829,829,"231,123","102,531","102,531",44.36,100.00,"243,372","112,061","112,061",46.05,100.00,"10,676,931,036","5,169,914,517","5,169,913,796",48.42,100.00
40,00800,4000800,G40000800,40,00300,4000300,G40000300,Oklahoma,Southeast Oklahoma,829,830,"231,123","175,957",0,0.00,0.00,"243,372","180,072",0,0.00,0.00,"10,676,931,036","21,260,933,235","36,409",0.00,0.00
40,00800,4000800,G40000800,40,01302,4001302,G40001302,Oklahoma,"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",829,829,"231,123","147,709","128,592",55.64,87.06,"243,372","151,698","131,311",53.95,86.56,"10,676,931,036","6,348,729,897","5,506,980,832",51.58,86.74
40,00900,4000900,G40000900,40,00100,4000100,G40000100,Oklahoma,Northeast Oklahoma,829,829,"183,155","157,104","134,159",73.25,85.40,"191,135","166,839","140,159",73.33,84.01,"9,341,817,090","9,387,252,232","8,265,794,442",88.48,88.05
40,00900,4000900,G40000900,40,00200,4000200,G40000200,Oklahoma,"Cherokee, Sequoyah & Adair Counties",829,829,"183,155","102,531",0,0.00,0.00,"191,135","112,061",0,0.00,0.00,"9,341,817,090","5,169,914,517",721,0.00,0.00
40,00900,4000900,G40000900,40,01302,4001302,G40001302,Oklahoma,"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",829,829,"183,155","147,709",0,0.00,0.00,"191,135","151,698",0,0.00,0.00,"9,341,817,090","6,348,729,897","1,348",0.00,0.00
40,00900,4000900,G40000900,40,01601,4001601,G40001601,Oklahoma,"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",829,829,"183,155","98,813","48,996",26.75,49.58,"191,135","100,243","50,976",26.67,50.85,"9,341,817,090","8,235,233,101","1,076,020,578",11.52,13.07
40,01000,4001000,G40001000,40,00100,4000100,G40000100,Oklahoma,Northeast Oklahoma,829,829,"128,132","157,104","22,945",17.91,14.60,"159,990","166,839","26,680",16.68,15.99,"3,204,013,076","9,387,252,232","1,121,457,790",35.00,11.95
40,01000,4001000,G40001000,40,01301,4001301,G40001301,Oklahoma,Rogers (Central) & Wagoner (West) Counties--Claremore City,829,829,"128,132","86,070","86,070",67.17,100.00,"159,990","112,923","112,923",70.58,100.00,"3,204,013,076","1,241,179,627","1,240,836,723",38.73,99.97
40,01000,4001000,G40001000,40,01302,4001302,G40001302,Oklahoma,"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",829,829,"128,132","147,709","19,117",14.92,12.94,"159,990","151,698","20,387",12.74,13.44,"3,204,013,076","6,348,729,897","841,718,563",26.27,13.26
40,01100,4001100,G40001100,40,01201,4001201,G40001201,Oklahoma,Tulsa County (Central)--Tulsa City (Central),829,829,"393,049","203,723","203,721",51.83,100.00,"391,747","197,395","197,393",50.39,100.00,"473,168,161","146,152,800","145,188,306",30.68,99.34
40,01100,4001100,G40001100,40,01202,4001202,G40001202,Oklahoma,Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,829,829,"393,049","164,670","85,548",21.77,51.95,"391,747","192,711","95,554",24.39,49.58,"473,168,161","271,379,430","119,448,488",25.24,44.02
40,01100,4001100,G40001100,40,01203,4001203,G40001203,Oklahoma,Tulsa County (North)--Tulsa (North) & Owasso Cities,829,829,"393,049","109,014","70,289",17.88,64.48,"391,747","115,454","65,501",16.72,56.73,"473,168,161","495,702,630","132,949,751",28.10,26.82
40,01100,4001100,G40001100,40,01204,4001204,G40001204,Oklahoma,"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",829,829,"393,049","144,594","33,491",8.52,23.16,"391,747","161,967","33,299",8.50,20.56,"473,168,161","1,574,508,743","75,238,712",15.90,4.78
40,01100,4001100,G40001100,40,01301,4001301,G40001301,Oklahoma,Rogers (Central) & Wagoner (West) Counties--Claremore City,829,829,"393,049","86,070",0,0.00,0.00,"391,747","112,923",0,0.00,0.00,"473,168,161","1,241,179,627","342,904",0.07,0.03
40,01200,4001200,G40001200,40,01201,4001201,G40001201,Oklahoma,Tulsa County (Central)--Tulsa City (Central),829,829,"175,880","203,723",2,0.00,0.00,"217,792","197,395",2,0.00,0.00,"1,031,948,725","146,152,800","964,494",0.09,0.66
40,01200,4001200,G40001200,40,01202,4001202,G40001202,Oklahoma,Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,829,829,"175,880","164,670","79,122",44.99,48.05,"217,792","192,711","97,157",44.61,50.42,"1,031,948,725","271,379,430","151,930,942",14.72,55.98
40,01200,4001200,G40001200,40,01203,4001203,G40001203,Oklahoma,Tulsa County (North)--Tulsa (North) & Owasso Cities,829,829,"175,880","109,014","38,725",22.02,35.52,"217,792","115,454","49,953",22.94,43.27,"1,031,948,725","495,702,630","362,729,787",35.15,73.17
40,01200,4001200,G40001200,40,01204,4001204,G40001204,Oklahoma,"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",829,829,"175,880","144,594","58,031",32.99,40.13,"217,792","161,967","70,680",32.45,43.64,"1,031,948,725","1,574,508,743","516,323,502",50.03,32.79
40,01301,4001301,G40001301,40,01001,4001001,G40001001,Oklahoma,Oklahoma County (Southwest)--Oklahoma City (West Central),835,835,"274,630","101,795","31,287",11.39,30.74,"304,023","104,433","32,357",10.64,30.98,"553,233,226","147,164,610","20,466,269",3.70,13.91
40,01301,4001301,G40001301,40,01002,4001002,G40001002,Oklahoma,Oklahoma County (Northwest)--Oklahoma City (Northwest Central) & Bethany Cities,835,835,"274,630","135,387","106,328",38.72,78.54,"304,023","146,562","116,558",38.34,79.53,"553,233,226","236,441,136","130,677,968",23.62,55.27
40,01301,4001301,G40001301,40,01003,4001003,G40001003,Oklahoma,Oklahoma County (Northeast)--Edmond & Oklahoma City (North Central) Cities,835,835,"274,630","98,258","26,573",9.68,27.04,"304,023","131,389","42,623",14.02,32.44,"553,233,226","444,612,254","81,776,890",14.78,18.39
40,01301,4001301,G40001301,40,01004,4001004,G40001004,Oklahoma,"Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities",835,835,"274,630","108,609","9,102",3.31,8.38,"304,023","112,715","10,466",3.44,9.29,"553,233,226","598,451,565","180,077,487",32.55,30.09
40,01301,4001301,G40001301,40,01005,4001005,G40001005,Oklahoma,Oklahoma County (Southeast)--Oklahoma City (East Central),835,835,"274,630","109,603","7,418",2.70,6.77,"304,023","117,082","7,017",2.31,5.99,"553,233,226","267,893,860","9,568,914",1.73,3.57
40,01301,4001301,G40001301,40,01006,4001006,G40001006,Oklahoma,Oklahoma County (Central)--Oklahoma City (Central),835,835,"274,630","106,796","93,922",34.20,87.95,"304,023","106,452","95,002",31.25,89.24,"553,233,226","141,268,902","130,665,698",23.62,92.49
40,01302,4001302,G40001302,40,00800,4000800,G40000800,Oklahoma,Canadian County--Oklahoma City (West),835,835,"231,502","87,697","26,311",11.37,30.00,"275,735","115,541","44,541",16.15,38.55,"1,017,194,423","2,322,221,591","341,768,532",33.60,14.72
40,01302,4001302,G40001302,40,00900,4000900,G40000900,Oklahoma,"Cleveland County--Norman, Oklahoma City (South) & Moore Cities",835,835,"231,502","208,016","47,271",20.42,22.72,"275,735","255,755","63,664",23.09,24.89,"1,017,194,423","1,395,398,477","312,566,910",30.73,22.40
40,01302,4001302,G40001302,40,01001,4001001,G40001001,Oklahoma,Oklahoma County (Southwest)--Oklahoma City (West Central),835,835,"231,502","101,795","66,285",28.63,65.12,"275,735","104,433","68,573",24.87,65.66,"1,017,194,423","147,164,610","124,062,627",12.20,84.30
40,01302,4001302,G40001302,40,01004,4001004,G40001004,Oklahoma,"Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities",835,835,"231,502","108,609",0,0.00,0.00,"275,735","112,715",0,0.00,0.00,"1,017,194,423","598,451,565",75,0.00,0.00
40,01302,4001302,G40001302,40,01005,4001005,G40001005,Oklahoma,Oklahoma County (Southeast)--Oklahoma City (East Central),835,835,"231,502","109,603","91,583",39.56,83.56,"275,735","117,082","98,893",35.87,84.46,"1,017,194,423","267,893,860","236,589,916",23.26,88.31
40,01302,4001302,G40001302,40,01101,4001101,G40001101,Oklahoma,"Grady, McClain & Pottawatomie (South) Counties",835,835,"231,502","90,609",0,0.00,0.00,"275,735","105,245",0,0.00,0.00,"1,017,194,423","5,628,370,034","936,850",0.09,0.02
40,01302,4001302,G40001302,40,01102,4001102,G40001102,Oklahoma,"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",835,835,"231,502","114,172",52,0.02,0.05,"275,735","127,255",64,0.02,0.05,"1,017,194,423","5,131,372,425","1,269,514",0.12,0.02
40,01400,4001400,G40001400,40,01001,4001001,G40001001,Oklahoma,Oklahoma County (Southwest)--Oklahoma City (West Central),835,835,"227,950","101,795","4,223",1.85,4.15,"247,144","104,433","3,503",1.42,3.35,"921,941,854","147,164,610","2,635,714",0.29,1.79
40,01400,4001400,G40001400,40,01002,4001002,G40001002,Oklahoma,Oklahoma County (Northwest)--Oklahoma City (Northwest Central) & Bethany Cities,835,835,"227,950","135,387","29,059",12.75,21.46,"247,144","146,562","30,004",12.14,20.47,"921,941,854","236,441,136","105,763,168",11.47,44.73
40,01400,4001400,G40001400,40,01003,4001003,G40001003,Oklahoma,Oklahoma County (Northeast)--Edmond & Oklahoma City (North Central) Cities,835,835,"227,950","98,258","71,685",31.45,72.96,"247,144","131,389","88,766",35.92,67.56,"921,941,854","444,612,254","362,833,892",39.36,81.61
40,01400,4001400,G40001400,40,01004,4001004,G40001004,Oklahoma,"Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities",835,835,"227,950","108,609","99,507",43.65,91.62,"247,144","112,715","102,249",41.37,90.71,"921,941,854","598,451,565","418,370,845",45.38,69.91
40,01400,4001400,G40001400,40,01005,4001005,G40001005,Oklahoma,Oklahoma County (Southeast)--Oklahoma City (East Central),835,835,"227,950","109,603","10,602",4.65,9.67,"247,144","117,082","11,172",4.52,9.54,"921,941,854","267,893,860","21,735,030",2.36,8.11
40,01400,4001400,G40001400,40,01006,4001006,G40001006,Oklahoma,Oklahoma County (Central)--Oklahoma City (Central),835,835,"227,950","106,796","12,874",5.65,12.05,"247,144","106,452","11,450",4.63,10.76,"921,941,854","141,268,902","10,603,204",1.15,7.51
40,01500,4001500,G40001500,40,00900,4000900,G40000900,Oklahoma,"Cleveland County--Norman, Oklahoma City (South) & Moore Cities",835,835,"160,745","208,016","160,745",100.00,77.28,"192,091","255,755","192,091",100.00,75.11,"1,082,997,635","1,395,398,477","1,082,763,577",99.98,77.60
40,01500,4001500,G40001500,40,01101,4001101,G40001101,Oklahoma,"Grady, McClain & Pottawatomie (South) Counties",835,835,"160,745","90,609",0,0.00,0.00,"192,091","105,245",0,0.00,0.00,"1,082,997,635","5,628,370,034","234,059",0.02,0.00
40,01600,4001600,G40001600,40,00900,4000900,G40000900,Oklahoma,"Cleveland County--Norman, Oklahoma City (South) & Moore Cities",835,835,"131,473","208,016",0,0.00,0.00,"145,499","255,755",0,0.00,0.00,"6,430,006,489","1,395,398,477","5,691",0.00,0.00
40,01600,4001600,G40001600,40,01003,4001003,G40001003,Oklahoma,Oklahoma County (Northeast)--Edmond & Oklahoma City (North Central) Cities,835,835,"131,473","98,258",0,0.00,0.00,"145,499","131,389",0,0.00,0.00,"6,430,006,489","444,612,254","1,472",0.00,0.00
40,01600,4001600,G40001600,40,01004,4001004,G40001004,Oklahoma,"Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities",835,835,"131,473","108,609",0,0.00,0.00,"145,499","112,715",0,0.00,0.00,"6,430,006,489","598,451,565","3,158",0.00,0.00
40,01600,4001600,G40001600,40,01101,4001101,G40001101,Oklahoma,"Grady, McClain & Pottawatomie (South) Counties",835,835,"131,473","90,609","17,353",13.20,19.15,"145,499","105,245","18,308",12.58,17.40,"6,430,006,489","5,628,370,034","1,299,986,159",20.22,23.10
40,01600,4001600,G40001600,40,01102,4001102,G40001102,Oklahoma,"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",835,835,"131,473","114,172","114,120",86.80,99.95,"145,499","127,255","127,191",87.42,99.95,"6,430,006,489","5,131,372,425","5,129,985,326",79.78,99.97
40,01600,4001600,G40001600,40,01400,4001400,G40001400,Oklahoma,"Garfield, Kay & Noble Counties--Enid City",835,836,"131,473","117,304",0,0.00,0.00,"145,499","118,703",0,0.00,0.00,"6,430,006,489","7,018,982,781","4,585",0.00,0.00
